"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"brownwood","TX","US","light","480.0","Lights over Comanche","31.7091667","-98.9908333","2008","10","28","19","40","2008","10","31"
"brownwood","TX","US","light","300.0","3 circular orange lights in Brownwood&#44 Texas&#33","31.7091667","-98.9908333","2008","10","28","7","30","2008","10","31"
"brownwood","TX","US","light","1800.0","Orange glowing lights above walmart","31.7091667","-98.9908333","2012","10","24","21","30","2012","11","4"
"brownwood","TX","US","light","120.0","Amber light splits into four lights in a straight line&#44 then disappears","31.7091667","-98.9908333","2009","2","2","18","50","2009","3","19"
"brownwood","TX","US","triangle","900.0","Unidentified object appears in sky with lights appearing and then vanishing 5 times as it moved.","31.7091667","-98.9908333","2009","1","29","19","0","2009","3","19"
"brownwood","TX","US","unknown","1500.0","Orange lights with blinking white lights swarming around.","31.7091667","-98.9908333","2011","10","1","9","30","2011","10","10"
"bryan","TX","US","chevron","2.0","A dark brown/black colored craft passed over Bryan&#44 Texas heading north and disappeared into the sky around 8:30 p.m.","30.6741667","-96.3697222","2008","10","8","19","30","2008","10","31"
"bryan","TX","US","cigar","1680.0","Witnessed 5 cigar shaped lights&#44 non blinking against sunset horizon moving north northwest.","30.6741667","-96.3697222","2013","10","7","19","28","2013","10","14"
"bryan","TX","US","light","60.0","observed light above normal airways moving at a high rate of speed seemed to be swerving. watched it until could not see anymore. From","30.6741667","-96.3697222","1998","6","15","22","10","1998","6","18"
"bryan","TX","US","light","60.0","Blue Floating Light","30.6741667","-96.3697222","2013","9","13","22","0","2013","9","30"
"bryan","TX","US","other","3.0","Strange lights in the sky&#44 multiple crafts.","30.6741667","-96.3697222","2011","11","4","2","5","2011","12","12"
"bryan","TX","US","other","900.0","cant describe what I saw? And when I try something deep inside tells me not to&#33&#33&#33 sorry.....","30.6741667","-96.3697222","1981","9","15","10","30","2002","10","28"
"bryan","TX","US","oval","1200.0","Shining Bright Light&#44 Oval Shaped&#44 no sound","30.6741667","-96.3697222","1979","9","15","18","0","2007","2","1"
"bryan","TX","US","triangle","60.0","3 chamber&#44 triangle shaped object","30.6741667","-96.3697222","2010","8","31","8","20","2010","11","21"
"bryan","TX","US","triangle","120.0","Me and a friend had a teloscope out and were using my binos to spot a star to view.Somthing blocked out the star i was looking at&#44i low","30.6741667","-96.3697222","1972","7","9","21","0","2005","10","11"
"bryan","TX","US","triangle","15.0","Moving northwest to southeast&#44 silently moving triangle shape. Blocked stars from view as if it were a triangular shadow moving across","30.6741667","-96.3697222","1999","9","14","21","45","1999","10","2"
"bryan","TX","US","triangle","60.0","the lights of the first craft turned back on and 2 more identically lighted aircraft zipped in on both sides of the lead aircraft ...&#44","30.6741667","-96.3697222","1969","6","15","20","0","2005","7","5"
"bryan","TX","US","unknown","120.0","My husband was sitting on the deck of our home&#44 which is surrounded by tall trees.  The sky was blue and clear.  Suddenly he heard a lo","30.6741667","-96.3697222","2009","7","16","16","0","2009","8","5"
"buda","TX","US","changing","7200.0","Bright UFO that changed shape from sphere to triangle and color of bright light&#44 many colors. ((NUFORC Note:  Twinkling star??  PD))","30.085","-97.84","2009","11","12","21","30","2009","12","12"
"buda","TX","US","egg","180.0","it was a thought procecc","30.085","-97.84","2009","3","30","13","55","2009","4","14"
"buda","TX","US","light","300.0","about 3 white lights&#44 close together&#44 flying in mid sky in straight line at somewhat a fast speed","30.085","-97.84","2009","7","22","23","6","2009","8","5"
"buda","TX","US","triangle","6.0","A triangle shaped craft with brilliant lights flew over my house.","30.085","-97.84","2008","4","29","23","0","2008","6","12"
"buda","TX","US","triangle","900.0","@7:15 pm my wife and I were driving down the fwy when we both noticed a purple ball of light hovering above a nearby neighborhood.","30.085","-97.84","2013","11","2","19","15","2013","11","11"
"buffalo","TX","US","fireball","3.0","Florescent green light drops down from sky and disappears","31.4636111","-96.0577778","2003","2","15","20","0","2004","3","17"
"bulverde","TX","US","light","2.0","Green Light fell straight down to Earth in about 2 seconds just north of San Antonio&#44 TX.","29.7436111","-98.4527778","2009","8","6","21","50","2009","8","27"
"buna","TX","US","light","7200.0","bright light","30.4327778","-93.9622222","2005","9","23","19","0","2006","10","30"
"buna","TX","US","light","900.0","An orange light that seemed to move when it wasn&#39t illuminated.","30.4327778","-93.9622222","2013","9","2","21","0","2013","9","9"
"burkett","TX","US","cigar","360.0","2 Stationary Disk Shapes","31.9958333","-99.2252778","2009","7","30","18","2","2009","8","5"
"burkeville","TX","US","other","60.0","light &amp; object moving caught on camera","30.9997222","-93.6677778","2009","12","23","15","49","2010","2","14"
"burleson","TX","US","circle","900.0","the object was so illuminated it looked like a huge firecracker or starburst in the sky it was HUGE","32.5419444","-97.3205556","2003","8","3","0","0","2003","12","19"
"burleson","TX","US","light","10.0","Red/orange Light in sky above Burleson&#44 Texas 12-21-12.","32.5419444","-97.3205556","2012","12","21","18","30","2012","12","21"
"burleson","TX","US","other","9.0","light from sky came down in arc shape over horizon","32.5419444","-97.3205556","2009","2","3","17","0","2009","8","5"
"burleson","TX","US","other","9.0","Enormous light covers northern horizon of Fort Worth Texas","32.5419444","-97.3205556","2009","2","3","17","0","2009","5","12"
"burleson","TX","US","triangle","420.0","Low&#44 slow moving triangle or arrowhead shaped object with white lights and one red light in center","32.5419444","-97.3205556","2008","11","15","20","0","2009","1","10"
"burleson","TX","US","unknown","1200.0","strange lights in sky.  ((NUFORC Note:  Stars or planets??  PD))","32.5419444","-97.3205556","2008","11","6","19","15","2009","1","10"
"burnet","TX","US","disk","20.0","Silver saucer object hovering on hill","30.7580556","-98.2280556","1987","10","15","16","0","2005","12","16"
"burnet","TX","US","light","1800.0","AN ABSOLUTE TRUE SIGHTING OF SOMETHING FAR SUPERIOR TO OUR PRESENT TECHNOLOGY.","30.7580556","-98.2280556","1977","7","1","22","0","2006","10","30"
"burton","TX","US","light","1200.0","a light in the washington county sky","30.1819444","-96.5952778","2001","3","4","20","0","2001","3","16"
"burton","TX","US","other","900.0","gold box maybe 30 x30 feet very hot wavie loud like a jet plane i was 100 yards from it","30.1819444","-96.5952778","2006","7","23","3","0","2006","10","30"
"caddo mills","TX","US","disk","5.0","Bright ball going east to west.","33.0655556","-96.2275","2008","4","26","20","0","2009","1","10"
"caddo mills","TX","US","unknown","3.0","Blue Green Flash burst seen raining down over July Texas sky at night.","33.0655556","-96.2275","2008","7","17","0","45","2009","3","19"
"caldwell","TX","US","diamond","30.0","We were walking with our church group and we were watching the stars then an intense noise rang out&#44 but we couldn&#39t see where it came","30.5311111","-96.6927778","2012","9","2","18","0","2012","9","24"
"calvert","TX","US","fireball","300.0","falling star or so i thought that did a u-turn&amp; filling of weightlessness","30.9777778","-96.6736111","2008","1","4","23","0","2008","1","21"
"cameron","TX","US","other","600.0","Octagon shaped bright grayish ship in sky&#44 near Cameron&#44 Texas on highway 36. Blinking. Fast. Scary","30.8530556","-96.9766667","2012","12","20","23","30","2012","12","21"
"canadian","TX","US","triangle","900.0","It was triangular in shape&#44 massive in size and eerily quiet.","35.9127778","-100.3816667","1993","1","15","22","30","2005","5","24"
"canadian","TX","US","unknown","600.0","there were three lites traveling across the sky in formation exactly the same distance from one another and it was huge and there was n","35.9127778","-100.3816667","2002","7","10","22","30","2002","8","16"
"canton","TX","US","light","240.0","Weird light in the sky next to an airplane tower","32.5563889","-95.8630556","2009","1","30","21","0","2009","3","19"
"canton","TX","US","other","1800.0","about five moving &quot;stars&quot;&#44 not a meteor shower no shooting stars&#44 to slow&#44 airplanes apeared afterward.","32.5563889","-95.8630556","2009","2","1","8","0","2009","3","19"
"canton","TX","US","other","300.0","Bright Huge Object Changing Shapes and Colors","32.5563889","-95.8630556","1990","12","9","1","15","2001","8","5"
"canton","TX","US","other","53.0","On January 18&#44 2009 at approximately 0:50 a.m. in Canton&#44 TX in Van Zandt county I spotted an unidentified flying object. I had just st","32.5563889","-95.8630556","2009","1","18","0","50","2009","3","19"
"canton","TX","US","other","52.0","Boomerang shape over Canton&#44 TX","32.5563889","-95.8630556","2009","1","18","0","50","2009","3","19"
"canyon","TX","US","light","2700.0","Large white light spotted over Texas panhandle.","34.9802778","-101.9183333","2007","6","13","23","15","2007","8","7"
"canyon","TX","US","other","2280.0","Lights over canyon","34.9802778","-101.9183333","2004","8","24","23","40","2004","9","1"
"canyon","TX","US","sphere","300.0","I went outside to smoke with my wife and saw a round object that was bright white. It was stationary and then started to move. It moved","34.9802778","-101.9183333","2008","1","29","19","25","2008","2","14"
"canyon","TX","US","unknown","90.0","Brief but clear sighting of a noiseless lighted (3&#44 reb&#44 blue and white) object maneuvering and hovering.","34.9802778","-101.9183333","2000","6","23","22","40","2000","7","11"
"canyon lake","TX","US","fireball","4.0","Green firball in sky&#44 brighter than any star&#44 li up&#44 appeared then fell staight down behind trees&#44 remained same color and brightness","29.875","-98.2622222","2009","1","31","21","25","2009","3","19"
"canyon lake","TX","US","light","10800.0","Star/Plane looking Red&#44Blue&#44and White flashing light&#44slowly moving","29.875","-98.2622222","2001","2","4","0","1","2001","2","18"
"canyon lake","TX","US","light","73800.0","Unexplained light pattern that lasted for over an hour","29.875","-98.2622222","2007","8","3","23","30","2007","10","8"
"canyon lake","TX","US","other","2.0","Large object falls straight down then jetfighters chase after it.","29.875","-98.2622222","2010","3","4","11","0","2010","4","13"
"canyon lake","TX","US","oval","45.0","Bright white oval jumps southwest then disappears into thin air.","29.875","-98.2622222","2011","10","30","20","2","2011","12","12"
"canyon lake","TX","US","triangle","300.0","First a triangle bright no sound then transformed into a circular object.  No movement then progressed quietly.","29.875","-98.2622222","2013","1","6","10","28","2013","2","4"
"canyon lake","TX","US","triangle","30.0","Rendlesham Forest look alikes. 2 were spotted by Canyon Lake Tx. from about 60 yards away.","29.875","-98.2622222","2007","11","10","9","30","2012","4","18"
"carlton","TX","US","light","1800.0","Series of lights puts on a show near Stephenville Texas on Oct. 23&#44 2008.","31.9180556","-98.1716667","2008","10","23","21","30","2008","10","31"
"carmine","TX","US","fireball","240.0","Large extremely bright star-like object moved steadily from zenith to northern horizon","30.1491667","-96.6858333","2012","9","17","21","0","2012","9","24"
"carrollton","TX","US","changing","20.0","Shape warping object seen crossing sky in west to east direction with naked eye and 70mm binoculars.","32.9536111","-96.89","2002","11","19","2","27","2002","11","20"
"carrollton","TX","US","cigar","20.0","12: noon Carrollton&#44 TX. Cigar metallic object traveling north at an incredible rate of speed for 20 seconds","32.9536111","-96.89","2008","5","17","12","0","2008","6","12"
"carrollton","TX","US","circle","2700.0","Very distinct object (circular in shape) passed over three major suburb cities of Dallas&#44 Tx.","32.9536111","-96.89","1997","1","11","22","0","2005","2","8"
"carrollton","TX","US","circle","180.0","4 circle shaped objects&#44 very huge and bright lights over HWY 121.","32.9536111","-96.89","2009","1","29","6","30","2009","3","19"
"carrollton","TX","US","circle","1200.0","Round shape&#44 Moving slowly&#44 changing colors.  ((NUFORC Note:  The star&#44 Sirius??  PD))","32.9536111","-96.89","2007","4","11","23","50","2007","4","27"
"carrollton","TX","US","cross","240.0","Cross shaped object moving across the clear North Texas sky at 21:45.","32.9536111","-96.89","1988","6","14","21","45","2008","3","31"
